,Al,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,PhaseType,TestTempC,Strain Rate (s-1),Anneal Cooling Rate (degC/min),Arc Melting,HIP Time (h),Anneal Time (h),Anneal Temp (degC),Initial condition
8883,0.10219916689758846,0.16779262679281592,0.07367813089783411,0.1067301539634167,0.17226570064541175,0.09281560015770078,0.03574637218765742,0.09261388402658202,0.15615836443099282,BCC+B2,72.0,0.0001,100.0,0,1,0.5,1100,As-cast
8884,0.03840326309424784,0.12707217219172343,0.021811226575282967,0.04401082589639932,0.0879091684738353,0.23024717849698143,0.2071620079601255,0.1292435407075477,0.11414061660385662,2 BCC+laves,25.0,0.00015,100.0,1,2,10.0,1300,Annealed  
8885,0.08831498543221263,0.09863476352630927,0.06476315893490027,0.172334858890103,0.12746019496313646,0.1123847548242278,0.19194776604979602,0.042427175966109926,0.10173234141320456,B2+Al3Zr5+Laves,600.0,1e-05,4.2,1,2,4.0,25,MA/SPS
8886,0.11591137894935408,0.14569237212699773,0.1225403633957803,0.18274885055377815,0.08713124097441349,0.05466562828015683,0.1408275395328417,0.08168702461803178,0.06879560156864596,BCC+B2,1100.0,0.000167,100.0,1,2,0.0,25,As-cast
8887,0.0045438982227490035,0.06482166398442253,0.03867626468945407,0.13649101727828078,0.19590733340637298,0.16434131513492303,0.20302618989826446,0.06226363326669977,0.12992868411883332,B2,72.0,0.0002,15.0,1,4,24.0,800,As-cast
8888,0.022218790746033078,0.0649656579886114,0.0561342562629814,0.19037645737154943,0.18713835943912288,0.16656261983912052,0.038234724400851926,0.12391851603253524,0.15045061791919423,2 BCC+Laves,1000.0,0.01,20.0,0,4,24.0,1500,Annealed
8889,0.1849482967754194,0.1989834393097654,0.1505744586252419,0.1565974767644375,0.00021477755122923422,0.16178651158636248,0.043090195917167,0.09053853916056079,0.013266304309816243,3 BCC,72.0,0.1,100.0,1,1,19.0,1000,MA/SPS
8890,0.12800956401423413,0.03316672395242482,0.13377956454226805,0.17997172964270383,0.11463282890413706,0.15206780143570053,0.15331148629680605,0.0857635241203623,0.019296777091363394,BCC+HCP,1300.0,0.00056,100.0,1,3,3.0,1000,Annealed  
8891,0.1798739863709389,0.11910007240050985,0.05979602234926972,0.1572349209866974,0.022908161902226644,0.11197379326664668,0.15159049836166985,0.18778879832467205,0.009733746037368896,B2+Al3Zr5+Laves,1400.0,0.0003,4.2,1,0,19.0,1400,As-cast
8892,0.023978518467048585,0.12604498155872162,0.25510991501730046,0.03244798273328652,0.04150132622649267,0.11520534594176511,0.11849781794175968,0.12322487939154904,0.16398923272207627,BCC+M5Si3,900.0,0.01,4.2,1,2,19.0,25,Annealed  
8893,0.09449927783770548,0.029085247425563596,0.238443950363161,0.26397245672176933,0.017403971264149623,0.1869347981946718,0.04220719508770201,0.030507465634664305,0.09694563747061283,2 BCC,1200.0,1e-05,10.0,1,1,20.0,1400,MA/SPS
8894,0.07986955870348185,0.14778803651104208,0.02007472854657295,0.022465927418832795,0.17856611167593237,0.1288025099239374,0.14796924975475811,0.1123415661353438,0.16212231133009855,BCC+Laves+M5Si3,-153.0,0.001,15.0,1,0,0.167,1200,Annealed
8895,0.0037108407864410694,0.1545353711575443,0.1594655180997008,0.17213380229283642,0.0030270941542587014,0.056720108540855824,0.11181861466920114,0.19149904978520982,0.1470896005139519,B2+Al3Zr5,1000.0,0.00056,100.0,1,2,96.0,1250,Annealed
8896,0.060487322390934274,0.0948891345706519,0.15399491697977383,0.2295303636445017,0.13886410491715825,0.028578721696248435,0.06218219817308904,0.10168087797679289,0.12979235965084981,2 BCC+laves,800.0,1e-05,15.0,1,1,1.0,700,Annealed
8897,0.08898925719829251,0.004301852370509175,0.15451418606684067,0.1377921804449902,0.0925962885371172,0.18494163155874327,0.15125406415767145,0.17134456009692756,0.014265979568907825,BCC+B2,700.0,0.0003,20.0,0,3,2.0,800,MA/SPS
8898,0.16458179679024365,0.019774833487029107,0.1932375473481089,0.07117996896095755,0.112947405517255,0.1067736821314487,0.07414212552507995,0.20937738759289906,0.047985252646978144,BCC+Laves+M5Si3,1300.0,0.0005,100.0,0,1,0.0,1300,As-cast
8899,0.13764384429963827,0.16875367579725897,0.10802202843124614,0.01869673690167099,0.06315249654292468,0.17265550447679273,0.1733159082001803,0.08210847045264114,0.07565133489764678,2 BCC+Laves,700.0,0.1,20.0,1,3,96.0,1800,Annealed  
8900,0.10075426796094841,0.05313330970969501,0.13326272189553015,0.18542351584893726,0.14277370560642133,0.12109005524687867,0.029629771274867746,0.09909797455659788,0.1348346779001236,B2+Al3Zr5+Laves,-268.8,0.1,100.0,0,3,2.0,1450,Annealed  
8901,0.22285065472100812,0.0104356726232925,0.19259800302438349,0.09210754148403334,0.12980968742467966,0.056698165982082036,0.05505920001074288,0.16195601331282752,0.07848506141695057,B2,400.0,0.0001,10.0,0,0,3.0,25,Annealed  
8902,0.19688646319638523,0.2159989448115421,0.06843437370384714,0.028188074042451723,0.12269331568615463,0.16519374405842285,0.06835403486188978,0.029892816285511558,0.1043582333537949,BCC+laves+M5Si3,900.0,0.0001,20.0,0,4,5.0,700,Annealed
8903,0.20293282616369823,0.19910721881380555,0.04090704969122838,0.10599676630897387,0.038582502093265914,0.01999039953668962,0.17041747083968115,0.0913381450911794,0.1307276214614779,BCC+Laves+M5Si3,1000.0,0.01,4.2,0,0,2.0,1200,Annealed  
8904,0.10270903421339828,0.1602255545810448,0.11639609397758093,0.15129449529616498,0.0327116553975898,0.10709666002181231,0.05118054070371989,0.1127924072225435,0.16559355858614558,BCC+M55i3,1100.0,0.1,20.0,1,1,168.0,800,As-cast
8905,0.12026496185849705,0.11852694863950639,0.1023101918276398,0.212227334693465,0.1093685120996701,0.027823470837594025,0.18595782115088244,0.015608715945079617,0.10791204294766567,2 BCC+laves,72.0,0.001,20.0,0,1,4.0,1300,Annealed  
8906,0.09478769382672274,0.1572778400379559,0.0331169157992161,0.03763082144214433,0.16706456458289634,0.14016990400125892,0.11958469444172677,0.1832650436262303,0.06710252224184868,BCC+laves+M5Si3,200.0,1e-05,10.0,0,1,19.0,1050,Annealed
8907,0.15072605703338987,0.05764645168197288,0.1285296738739693,0.15214507151145226,0.09885230701663529,0.1451581566081039,0.0736731903304766,0.12188353308177723,0.07138555886222278,BCC+B2,800.0,0.0005,10.0,0,0,19.0,1800,As-cast
8908,0.22050378280984256,0.04536881146286053,0.0141661814776789,0.20035500855861568,0.16523648141426886,0.08815970811417594,0.0237818786068955,0.20805508304812367,0.034373064507538305,B2+Al3Zr5,-43.0,0.005,10.0,0,4,2.0,25,As-cast
8909,0.05107247558631158,0.05686007386763411,0.13518925424529674,0.061299148917496396,0.056465949080141624,0.23548161299182116,0.14554276188316992,0.23094460153887836,0.02714412188925023,BCC+HCP,25.0,0.0003,4.2,0,4,0.0,1400,As-cast
8910,0.15300650516074366,0.03849566857143878,0.1705093781307555,0.08723138282066428,0.04979768466316783,0.10916496534422292,0.08140130247339883,0.20475649899793155,0.10563661383767661,B2+Al3Zr5+Laves,72.0,0.001,100.0,1,2,192.0,1200,Annealed  
8911,0.08624375143952805,0.19590250459240766,0.14366849040259044,0.13692901687363687,0.015265677160701926,0.09223777210560491,0.10520385973521879,0.2188841204172745,0.00566480727303705,BCC+laves+M5Si3,1300.0,0.0001,10.0,1,2,192.0,1400,Annealed
8912,0.12882596720516407,0.16829565656802692,0.24171204989832987,0.030857660091515925,0.053831373440864756,0.26005315650200106,0.09799412253595567,0.000520031406252502,0.017909982351889387,2 BCC+laves,100.0,0.1,4.2,1,0,5.0,1000,MA/SPS
8913,0.0638973513391734,0.07409429855484642,0.02994196234472541,0.022966399182623158,0.031182181634028285,0.2416280967518655,0.23088761624263557,0.0915776460345384,0.21382444791556401,BCC+Laves,-268.8,0.001,10.0,1,4,20.0,1800,Annealed  
8914,0.1380666808063778,0.08598760809159116,0.15845515602631266,0.17885287758029927,0.03110854452501385,0.1351850867187028,0.05158228606560869,0.1034465682167194,0.11731519196937423,BCC+Laves,300.0,0.01,100.0,0,0,6.0,1300,Annealed
8915,0.04115402980424299,0.11459969165537415,0.10462650115040363,0.21750050546567554,0.17364314304532902,0.07526551021014893,0.19432970519271725,0.04022070909794755,0.03866020437816081,B2,25.0,0.005,4.2,0,1,19.0,1250,MA/SPS
8916,0.010105706958257398,0.15639068043905907,0.1084493538715642,0.18868114242814754,0.18356036183615393,0.03701880827632881,0.13840396863189572,0.05379921580578358,0.12359076175280986,BCC+unknown,1400.0,0.001,20.0,0,0,0.167,1200,MA/SPS
8917,0.08718485625863245,0.1492474020121785,0.19915190363562768,0.13264082128904206,0.11106010725946967,0.006896527156502386,0.1094519490764807,0.1587476460919333,0.04561878722013318,2 BCC+HCP,1000.0,0.0005,4.2,1,4,3.0,1450,Annealed
8918,0.07682344067667787,0.09705010954188573,0.06675935476411925,0.15813969424355695,0.18693059320736427,0.15166953279576378,0.09658832896637758,0.08630167559649846,0.07973727020775599,2 BCC+laves,300.0,0.0002,15.0,0,2,4.0,300,Annealed  
8919,0.058751616909477826,0.1122621400019646,0.20478505404305847,0.017438253831851495,0.21667740504876543,0.22635531467886813,0.1176864251467379,0.03415964551304604,0.011884144826229997,B2+Al3Zr5,900.0,1e-05,10.0,0,1,3.0,1000,As-cast
8920,0.20321235062172757,0.13598912037442673,0.002865650540884246,0.007724151494483716,0.2609901543633823,0.006746211700482022,0.2787002462841722,0.04032036142539408,0.06345175319504716,B2,1000.0,0.005,10.0,1,4,10.0,1050,Annealed
8921,0.09206699131725242,0.09074967470298471,0.025769873000501316,0.103574632712046,0.02284925520698154,0.22322752280695962,0.08856367033624148,0.17982963564472795,0.173368744272305,BCC+B2,-153.0,0.000167,20.0,1,3,24.0,997,MA/SPS
8922,0.043994846121106344,0.07387377372699483,0.04872704362413035,0.04310272226164018,0.052147345675325564,0.1421189468321919,0.16348287383201499,0.1786955712674269,0.25385687665916895,BCC+unknown,1400.0,0.0002,20.0,0,0,96.0,1200,As-cast
8923,0.0648007062484364,0.12635942764431063,0.10711417025367463,0.15119790178868123,0.02281643714668058,0.14276244852606498,0.129005966517279,0.14496992971379444,0.11097301216107812,B2,1100.0,0.0001,15.0,1,0,5.0,900,As-cast
8924,0.18563004376338166,0.16404327602307298,0.06903566886822896,0.1541975082148586,0.07899185791290161,0.06419077227006037,0.07228152474430516,0.023741960127567647,0.18788738807562305,2 BCC+laves,1100.0,0.1,10.0,0,3,3.0,1250,Annealed  
8925,0.1920129156230405,0.07902418609888921,0.0451774370675758,0.2077783735814467,0.031829313470270466,0.16787773440325773,0.06971737737444518,0.13120828942416257,0.07537437295691185,BCC,-153.0,0.0002,100.0,1,0,1.0,1100,As-cast
8926,0.11613639852018111,0.021333175046129013,0.07716991212113684,0.01118788574221108,0.17953814316247266,0.15596485404466168,0.19963528128469554,0.10356091636829871,0.1354734337102133,2 BCC+laves,1100.0,0.001,10.0,1,0,0.0,500,Annealed  
8927,0.09526442294137347,0.07320800084248102,0.004802511545480739,0.017347188375004877,0.15736618545407294,0.24512037651980392,0.007683965253852337,0.1866924051519918,0.21251494391593898,2 BCC,1600.0,0.0005,15.0,1,3,6.0,1450,As-cast
8928,0.11829758769454252,0.001438679873925583,0.01126516942171643,0.011507511163706394,0.12323989782879846,0.19775852343516526,0.2049682965165092,0.2723444877828052,0.05917984628283096,BCC,600.0,0.000167,20.0,1,2,3.0,1050,MA/SPS
8929,0.17202072603541627,0.047054233277619165,0.18447344127826656,0.1554362133969326,0.08935285630609048,0.03246845269218899,0.05248956777681358,0.15881055373663852,0.10789395550003368,2 BCC+HCP,1600.0,0.01,15.0,0,0,24.0,1800,MA/SPS
8930,0.09741390146128788,0.14643517228879532,0.13243377060755016,0.08282727434290187,0.08459110357604921,0.14581402132534405,0.11824015522880943,0.13466137602894065,0.05758322514032139,3 BCC,1400.0,0.00056,100.0,0,4,5.0,500,Annealed  
8931,0.09120116664163101,0.11938913625513577,0.1596796231560461,0.1095739508069989,0.006945058084374804,0.15562976361696826,0.11996400942595101,0.19456951733946437,0.04304777467342979,BCC+MC,-196.0,1e-05,10.0,1,0,19.0,1050,Annealed  
8932,0.09361821674324847,0.14645294273646545,0.06341441788697189,0.11235930014059364,0.15046376853243343,0.12433408645031296,0.08701427121196341,0.10094718472909439,0.12139581156891634,BCC+laves+M5Si3,1400.0,0.001,15.0,1,4,96.0,25,Annealed
8933,0.20091639378729184,0.021055861831000933,0.05137927340944867,0.11422636817008112,0.1757636907338719,0.18932165053723535,0.07098983099810785,0.0008934821724101343,0.1754534483605522,BCC+Laves+M5Si3,400.0,0.001,4.2,1,3,2.0,1300,Annealed  
8934,0.06465479434128914,0.09140055382960964,0.07323589747585714,0.14261138238717247,0.08320045207110756,0.1566336011651472,0.1834140476003371,0.15389188635759107,0.050957384771888645,BCC+Laves,600.0,1e-05,100.0,1,4,0.0,900,MA/SPS
8935,0.09962950228755774,0.13507097647315172,0.08178238223313268,0.07720765249164337,0.12357705061800639,0.10091923910992616,0.12548020705046517,0.16176608592232103,0.09456690381379577,2 BCC+HCP,100.0,1e-05,10.0,1,0,1.0,300,Annealed  
8936,0.06844221597532933,0.024292822438007722,0.1902070322458691,0.29937009968383443,0.012292374266373945,0.0039057998165456043,0.043593634070361265,0.22758797520116938,0.13030804630250925,BCC+laves+M5Si3,1400.0,0.1,4.2,0,1,19.0,300,Annealed
8937,0.16138353123759072,0.028166226383132615,0.1627341504491126,0.012849564843779278,0.10151633763492102,0.1724058397471262,0.187211125712823,0.007923431407467171,0.16580979258404743,B2+Al3Zr5,-43.0,0.005,15.0,0,0,0.0,1000,MA/SPS
8938,0.19200137743312135,0.10975169272392216,0.09454835063543432,0.024234265074420586,0.17527670026633607,0.03553656072444631,0.10837324071391402,0.19363800451935204,0.06663980790905298,BCC+unknown,-196.0,0.00015,10.0,1,2,10.0,900,Annealed
8939,0.06242182173502312,0.18512528092380892,0.09974839168200698,0.1990432462017595,0.0799315723574072,0.0838922827186729,0.02600212516163904,0.1536415569726006,0.11019372224708172,BCC+Laves+M5Si3,1200.0,0.0002,15.0,0,0,192.0,700,As-cast
8940,0.16678552831105678,0.1861552425977595,0.08917785436884529,0.09888916803343327,0.19533791647518958,0.1263902753792777,0.019862527898811214,0.03348291549291665,0.08391857144270999,B2+Al3Zr5+Laves,-196.0,0.005,10.0,0,2,4.0,500,Annealed  
8941,0.014270997266080696,0.06000124872614286,0.15817745467500452,0.061874269382815594,0.16323184805011728,0.22816089191576563,0.11704426889641506,0.15787472078727013,0.03936430030038817,BCC+M55i3,600.0,0.000167,10.0,1,0,6.0,1400,Annealed  
8942,0.03377876596343767,0.03533269547236197,0.16242909819375778,0.09499697314989355,0.1548247382533831,0.1322469315675261,0.03943064286443696,0.15861301350397247,0.18834714103123038,BCC+M5Si3,1100.0,0.00056,100.0,0,1,20.0,1400,Annealed
8943,0.16581512148505503,0.16397610084941927,0.06413876332309917,0.010041958020740469,0.04387457335363951,0.10452057982449059,0.17418429298123106,0.10391577672098962,0.16953283344133535,3 BCC,700.0,0.0005,20.0,0,0,1.0,1300,Annealed  
8944,0.022373021507775707,0.040866156590546494,0.06607280806070993,0.1453449842917421,0.14155738571102916,0.18581051356611625,0.10822336194789003,0.1962046820417253,0.09354708628246493,2 BCC+HCP,72.0,0.0002,100.0,0,2,1.0,900,MA/SPS
8945,0.0656057767495656,0.10538077827514873,0.06552984534116257,0.0971274367173783,0.08605160423058007,0.20270228462758705,0.10996569670795671,0.18915087816197187,0.07848569918864909,BCC+M5Si3,-43.0,0.0003,20.0,0,2,6.0,700,Annealed
8946,0.10088295554121438,0.12124103577510092,0.12196953386996688,0.07822672102781755,0.04027616620383187,0.15089184312472692,0.09896583047377666,0.1957584650352167,0.091787448948348,B2+Al3Zr5,25.0,0.000167,100.0,0,3,2.0,1250,Annealed  
8947,0.15227821447886855,0.2393988410388801,0.005934947242128543,0.011956470260839304,0.13812385707225178,0.09753607775508072,0.24997657880867852,0.10333003116009498,0.001464982183177472,B2+Al3Zr5,1100.0,0.01,20.0,1,0,2.0,1250,Annealed
8948,0.018431072221749414,0.019650132362706952,0.00955782319336625,0.20638044049299414,0.24151131117883626,0.1826266134593322,0.10611800512807032,0.18674809227498682,0.02897650968795763,BCC+Laves,1600.0,0.00056,15.0,1,4,96.0,1800,As-cast
8949,0.11313475574536536,0.10069555621982686,0.20521280761262062,0.033688899984064956,0.11947930285279677,0.048857182188102546,0.004487512705561345,0.20871964656816472,0.165724336123497,BCC+M5Si3,25.0,0.00056,15.0,1,1,6.0,1500,Annealed
8950,0.02475964572857238,0.14752256671803332,0.16363136404761255,0.08053896890011678,0.17995461096908158,0.026450319003718158,0.16527349311972178,0.058191373749620794,0.1536776577635226,3 BCC,900.0,1e-05,10.0,1,3,20.0,1200,Annealed  
8951,0.04760145638242154,0.1185397480915559,0.06385354801054209,0.1779080386359532,0.044120951339794864,0.12171546066311548,0.18171961450553653,0.0766036101179373,0.16793757225314307,BCC+M55i3,-196.0,0.001,20.0,0,1,0.167,900,Annealed  
8952,0.15921811219521842,0.03875230742223995,0.1637100842866861,0.11072418983383613,0.2160106386042751,0.08382073079428452,0.15721069088363845,0.06026335298472328,0.010289892995097916,BCC+Laves+M5Si3,300.0,0.0002,4.2,0,4,5.0,1800,MA/SPS
8953,0.10940055108122132,0.13127560290632673,0.06977486869817795,0.1803951727014282,0.12735871738575757,0.17254298245992813,0.14326742901108802,0.01665405236546847,0.04933062339060366,BCC+HCP,72.0,0.005,4.2,1,1,19.0,500,Annealed
8954,0.08221526023029097,0.13379621952043316,0.16022983386458362,0.25512856152432795,0.06538964722143167,0.013238648361536971,0.08532423385024468,0.020555682602428505,0.18412191282472246,BCC+M55i3,200.0,0.1,100.0,1,4,1.0,1800,MA/SPS
8955,0.0010981580375064028,0.23865632838082382,0.05346496690002198,0.14419880014779773,0.052513369757522695,0.07949035001430407,0.2312409797618921,0.10730310485515067,0.09203394214498052,BCC+laves+M5Si3,-103.0,0.00015,10.0,1,1,168.0,1450,Annealed
8956,0.2546828219146668,0.21267627638689104,0.005688195685145434,0.0014376513022075748,0.0446971700726842,0.18267958892909705,0.09770115219567578,0.13571287779188754,0.0647242657217447,B2+Al3Zr5,100.0,0.000167,20.0,1,2,0.167,997,Annealed  
8957,0.04874032688961056,0.11035656020509413,0.057925108171016884,0.18433422210208855,0.17036178606003183,0.031379909146954564,0.10761823364623237,0.16120202232761813,0.12808183145135296,B2+Al3Zr5+Laves,800.0,0.00015,20.0,1,4,5.0,500,Annealed  
8958,0.1266122754709339,0.083804761136296,0.033871860896309704,0.22684852162782437,0.2037518473991892,0.013259705076031822,0.1879427287143612,0.05460223334576292,0.06930606633329078,BCC+HCP,60.0,0.1,15.0,1,2,19.0,900,MA/SPS
8959,0.17466350401927092,0.13409362617762324,0.10449874307000201,0.13269990988585142,0.051594645359802606,0.09901109501526431,0.19587345498462042,0.08509921534658073,0.02246580614098434,BCC+Laves,600.0,0.0002,100.0,0,3,192.0,1050,As-cast
8960,0.11521817755668144,0.17161188338979397,0.023317404420367137,0.21637025362667986,0.1109184624053948,0.010804611732439963,0.13800484147076958,0.11935970424880313,0.09439466114907023,2 BCC+Laves,200.0,1e-05,10.0,0,2,1.0,1500,Annealed  
8961,0.11609144457642714,0.08018147699298923,0.10825476238079644,0.014491032227726268,0.14201043442845038,0.13082920106512272,0.0858018826786622,0.21258120334490657,0.1097585623049191,BCC+M5Si3,700.0,0.01,15.0,0,4,2.0,1300,Annealed
8962,0.054138405508708166,0.1006841109725587,0.05089574678284816,0.10844228380838518,0.21509901178709945,0.08068517816125727,0.1620067626413312,0.17405539954007698,0.05399310079773481,BCC+laves+M5Si3,200.0,0.0005,100.0,0,4,6.0,997,Annealed  
8963,0.05611205404794712,0.03378392837074817,0.08545611774537124,0.2007586897230465,0.1464102553024028,0.12772407888614346,0.1393057244845721,0.08781106301600257,0.1226380884237661,BCC+unknown,72.0,0.0005,10.0,0,4,20.0,1250,As-cast
8964,0.162598671833119,0.13833960159825565,0.14883135870313244,0.001769862131591932,0.047989602797565076,0.055815491513001685,0.04592296386976369,0.16413873963706047,0.23459370791651013,BCC+Laves+M5Si3,72.0,0.01,15.0,0,3,2.0,300,MA/SPS
8965,0.030965081485209885,0.0059583707535710234,0.1927626963785553,0.015507287976539864,0.2934847372139651,0.13820184362013693,0.006850533539473045,0.06515302285262674,0.251116426179922,BCC+unknown,100.0,0.00056,15.0,1,0,5.0,997,Annealed  
8966,0.1340477569521943,0.11709721878562175,0.057569093430357036,0.12172356207693656,0.07492693778975684,0.19228684036415253,0.17573065548969338,0.022187807293335013,0.10443012781795243,B2,400.0,0.000167,10.0,1,3,24.0,500,As-cast
8967,0.12795051777343955,0.158429117585356,0.1618148533557463,0.11116887950969163,0.134397980820434,0.11410017419267915,0.08916152982173894,0.041880084548020516,0.06109686239289393,2 BCC+HCP,1200.0,0.00056,10.0,0,4,0.167,1800,As-cast
8968,0.19353066750872797,0.20040392093313383,0.02971948423019005,0.09332527229446339,0.1547366853947104,0.07489001389047291,0.07967388290255094,0.15789935535947244,0.015820717486278085,2 BCC+HCP,1300.0,0.0005,15.0,1,4,168.0,1100,Annealed  
8969,0.17168543298762434,0.006329545035053073,0.10499403939681445,0.12563613189746967,0.12905384357180105,0.08422274454607302,0.1713983576819767,0.04877636624575354,0.157903538637434,BCC+laves+M5Si3,700.0,0.01,4.2,0,4,24.0,300,Annealed
8970,0.1295610405222943,0.12478274436709128,0.12075621256500474,0.02783856231832809,0.07768157900070309,0.11363141055126533,0.0817293104151703,0.145094909335305,0.17892423092483783,3 BCC,700.0,0.00015,100.0,1,0,0.167,900,Annealed  
8971,0.26654022640650504,0.27792419853785005,0.019157269814588793,0.19761814219565696,0.034133889568758735,0.03941669870143558,0.03187290961477602,0.07468162957207568,0.05865503558835304,B2+Al3Zr5+Laves,300.0,0.005,100.0,0,2,19.0,700,MA/SPS
8972,0.13341909843105,0.12281755007725992,0.06386537138535989,0.0971990630746666,0.003335093072391971,0.039851966536732425,0.20212570382650102,0.15828095736367326,0.1791051962323649,2 BCC,1600.0,0.0005,4.2,0,2,10.0,1250,As-cast
8973,0.1585387753649234,0.19062823633679965,0.10929987498143778,0.06284743000501859,0.09828753858591216,0.14634619478798816,0.0034358786184737872,0.10124610825613668,0.1293699630633098,BCC+Laves+M5Si3,1300.0,0.0002,15.0,0,2,0.5,1000,Annealed  
8974,0.08572907007365113,0.18001306121545343,0.05079517777122341,0.12787386004523268,0.016616856849774653,0.14210766324642674,0.05085365181708283,0.18066729298032905,0.16534336600082603,B2+Al3Zr5+Laves,1100.0,0.1,4.2,1,0,6.0,1450,As-cast
8975,0.06775089034850634,0.06521800356417319,0.1406275849942528,0.1915461052031298,0.1960333319261543,0.136519806711354,0.09972871454813495,0.05706664203151135,0.04550892067278345,BCC+HCP,25.0,0.1,100.0,0,0,192.0,1000,Annealed
8976,0.04231772154766216,0.224720861886498,0.017333093042506666,0.20846372578139974,0.16736326578088798,0.05348967266867896,0.022012689900356017,0.15710542613079678,0.10719354326121361,BCC+M55i3,-268.8,0.0003,100.0,0,0,168.0,300,Annealed  
8977,0.017819265507335313,0.14578064932759757,0.13326803518056018,0.17029850291743898,0.02786592891417215,0.19524062582192908,0.17332013619118322,0.0817376266529381,0.05466922948684533,BCC+MC,1200.0,0.01,15.0,1,4,168.0,300,MA/SPS
8978,0.03584465513575188,0.06144487243290955,0.014592766797781905,0.212266586968275,0.0727602651334608,0.17770116060454821,0.18884324303045563,0.10182389050189627,0.1347225593949209,BCC+unknown,300.0,0.0002,10.0,1,4,96.0,500,Annealed  
8979,0.018616649708906894,0.1097698448952914,0.08709664338244029,0.14759047080771437,0.07946662799670545,0.14537496018194862,0.18271248457862066,0.08305524222747879,0.14631707622089346,BCC+M5Si3,400.0,0.0002,15.0,1,4,20.0,1450,As-cast
8980,0.15471150117487134,0.06880560910055408,0.13197230584857922,0.11605083665904385,0.026212156650327632,0.14769160705441942,0.10565616375607503,0.12237332324625694,0.12652649650987238,B2,600.0,0.0001,10.0,0,4,2.0,1250,Annealed  
8981,0.08703928500971594,0.179039177402738,0.13217872809384698,0.11299746601228919,0.13936084889605468,0.09016547079367104,0.06259352938501189,0.09742886319470447,0.0991966312119678,2 BCC+Laves,200.0,0.005,15.0,0,1,3.0,1400,MA/SPS
8982,0.14679807124332614,0.16335235321483388,0.17143568800651834,0.14637528665326346,0.04706041165801644,0.11186119389257794,0.041601567464400246,0.09478408677360638,0.07673134109345711,BCC+unknown,25.0,0.0005,4.2,1,0,2.0,997,Annealed  
8983,0.036801642737128985,0.15939763346229388,0.10653323910221077,0.1388120765920021,0.060936445037009956,0.14040963025729655,0.1382863861847824,0.06814151339603593,0.1506814332312395,3 BCC,-103.0,0.005,4.2,0,3,6.0,1500,As-cast
8984,0.1891175694608417,0.057314482877442195,0.019894604046340896,0.16293630743868143,0.11036414694602763,0.14258625587102663,0.1909603813584029,0.09139024318562171,0.03543600881561495,BCC+MC,1400.0,0.0002,4.2,1,0,4.0,800,Annealed
8985,0.033379961514310094,0.1625959586525528,0.1252122310295975,0.16923650122694947,0.06145563881381409,0.12694782706765279,0.09735368210241162,0.11268586612176541,0.1111323334709463,BCC+Laves+M5Si3,100.0,0.0003,20.0,0,2,0.167,1100,MA/SPS
8986,0.15951451581115236,0.021094980836076305,0.09311408454395338,0.22667776940986925,0.039236546053701166,0.16043747760961086,0.1467594661836886,0.07807968938618087,0.07508547016576729,BCC+Laves,800.0,0.01,15.0,1,2,19.0,700,Annealed
8987,0.1287742478707436,0.10327623357565804,0.16322766931329102,0.1484789884335881,0.16348959537451133,0.004453702797753951,0.17836859493831872,0.02970127644861581,0.08022969124751955,BCC+M55i3,100.0,0.00056,100.0,1,0,10.0,700,As-cast
8988,0.06087456564564953,0.18295999588925657,0.10085706498302566,0.10795732786726928,0.13515753264926075,0.08871931872915821,0.17489589097700672,0.11609131182595427,0.032486991433418946,BCC+B2,1000.0,0.00056,20.0,1,3,168.0,1450,As-cast
8989,0.18050601659994828,0.004344925257524212,0.03830061751919046,0.182261613559909,0.09953990471506481,0.17480630111961595,0.1433138934855858,0.15557010347342057,0.021356624269740956,B2+Al3Zr5+Laves,100.0,0.01,4.2,1,3,3.0,1500,As-cast
8990,0.20177370631426525,0.1460611744700203,0.019705095630314563,0.1360715777932861,0.09518757817703302,0.2051975405974176,0.011608363673236869,0.11364325275431979,0.07075171059010647,BCC,1000.0,0.1,10.0,0,4,0.167,1450,Annealed  
8991,0.1085175889057271,0.1362487923793466,0.07397360301509472,0.09175922306055413,0.12424474885743976,0.19943608959729575,0.049927242474061564,0.15172464668357102,0.06416806502690926,2 BCC+laves,700.0,0.000167,15.0,0,3,5.0,1300,Annealed  
8992,0.10656886988004664,0.036527417688206866,0.024428719501515126,0.0408399781973733,0.18257915015472798,0.08867065455500839,0.17762591416289447,0.15192349408249484,0.19083580177773252,BCC+B2,300.0,0.005,10.0,0,1,192.0,1800,Annealed
8993,0.06304056871310154,0.05775554743541717,0.06414558338831224,0.019804261267077388,0.29143372722401434,0.024950782007419056,0.14259708927154005,0.21299749339548688,0.12327494729763121,BCC+Laves+M5Si3,25.0,0.00015,100.0,1,1,168.0,1450,As-cast
8994,0.06614021333530497,0.04619311513502166,0.0033176999217430668,0.05492532465827639,0.15833326533233863,0.3214843172353938,0.21456702382946455,0.07997868206857303,0.0550603584838839,BCC,-43.0,0.01,20.0,0,4,192.0,25,MA/SPS
8995,0.1803179291053486,0.008494339421217842,0.041009312756552355,0.21186341069766504,0.03593546614222777,0.19730429105587186,0.10063758783369416,0.019759152891145704,0.20467851009627674,B2+Al3Zr5+Laves,1400.0,0.0003,20.0,1,4,0.167,1450,Annealed  
